Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/09/22,vs.,CLE,W,96,82,29,6,18,3,3/6,0/0,0/1,28,12.8%,27,100.0,62,12.5%,10,31.6%,59,66.7%,98,28.1%,88,32.0%,63,2.0%,97,5.4%
01/06/22,@,NOP,L,96,101,20,6,9,2,3/7,0/0,0/0,65,19.8%,22,85.7,88,25.0%,48,11.8%,89,33.3%,73,12.5%,93,35.3%,73,2.9%,78,2.3%
01/05/22,@,DAL,L,82,99,21,6,6,0,3/6,0/0,0/0,28,12.7%,27,100.0,,0.0%,37,15.4%,89,33.3%,62,9.5%,26,11.5%,89,4.9%,,0.0%
01/03/22,vs.,MIA,W,115,108,25,6,5,3,3/5,0/0,0/0,30,13.2%,50,120.0,65,13.0%,12,28.6%,,100.0%,,0.0%,55,19.2%,,0.0%,,0.0%
01/01/22,@,UTA,W,123,116,31,8,7,6,4/7,0/0,0/0,28,12.9%,45,114.3,85,22.2%,50,11.1%,,100.0%,48,6.9%,44,16.7%,,0.0%,64,1.4%
12/28/21,vs.,DEN,L,86,89,26,6,5,3,3/5,0/0,0/0,15,9.8%,50,120.0,79,18.8%,33,16.7%,,100.0%,32,4.0%,40,15.4%,64,2.2%,68,1.6%
12/25/21,@,PHX,W,116,107,28,8,10,2,3/7,0/0,2/2,44,15.6%,27,100.0,50,8.7%,52,10.5%,89,33.3%,97,25.0%,40,15.4%,61,1.9%,,0.0%
12/23/21,vs.,MEM,W,113,104,18,6,5,2,3/4,0/0,0/0,19,11.0%,74,150.0,62,12.5%,21,22.2%,,100.0%,,0.0%,65,22.2%,71,2.8%,,0.0%
12/20/21,vs.,SAC,W,113,98,16,0,2,1,0/1,0/0,0/0,2,4.3%,1,0.0,43,7.1%,,0.0%,,,,0.0%,20,10.0%,72,2.9%,,0.0%
12/18/21,@,TOR,L,100,119,24,12,4,3,4/7,0/0,4/4,62,19.2%,61,133.3,80,20.0%,53,10.0%,51,75.0%,39,5.3%,26,11.5%,82,3.8%,,0.0%
12/17/21,@,BOS,W,111,107,21,6,10,0,2/3,0/0,2/4,18,10.6%,50,120.0,,0.0%,29,18.2%,75,50.0%,93,20.8%,54,19.0%,66,2.3%,73,1.9%
12/14/21,@,NYK,W,105,96,24,4,5,1,2/4,0/0,0/0,5,6.4%,27,100.0,40,6.2%,,0.0%,,100.0%,35,4.5%,18,9.1%,63,2.0%,,0.0%
