Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/10/21,@,CHI,L,107,117,29,5,3,0,1/5,1/5,2/2,17,10.5%,25,83.3,,0.0%,28,15.4%,,100.0%,57,3.4%,29,8.3%,78,1.8%,95,4.8%
11/08/21,vs.,NOP,W,108,92,30,6,2,2,2/4,2/4,0/2,18,10.6%,58,120.0,43,8.0%,7,28.6%,,100.0%,61,3.8%,12,4.2%,,0.0%,84,3.0%
11/06/21,vs.,BOS,W,107,104,30,9,4,2,3/6,3/5,0/0,18,10.7%,80,150.0,51,10.0%,28,15.4%,,100.0%,90,10.0%,20,6.2%,76,1.7%,,0.0%
11/03/21,@,SAS,W,109,108,36,4,3,2,2/8,0/4,0/0,13,9.6%,11,50.0,41,7.4%,,0.0%,72,50.0%,69,5.0%,10,3.2%,69,1.4%,87,3.4%
11/02/21,vs.,MIA,L,110,125,31,8,5,1,3/6,2/4,0/0,11,9.1%,69,133.3,29,4.8%,25,16.7%,,100.0%,59,3.6%,68,16.7%,76,1.7%,,0.0%
10/31/21,vs.,SAC,W,105,99,35,13,6,0,5/13,1/6,2/4,50,16.7%,28,86.7,,0.0%,54,7.4%,,100.0%,85,8.1%,23,7.1%,68,1.3%,77,2.5%
10/29/21,@,DEN,L,75,106,20,0,1,0,0/7,0/4,0/0,86,25.6%,1,0.0,,0.0%,3,36.4%,,,66,4.5%,0,0.0%,,0.0%,75,2.3%
10/28/21,vs.,SAS,W,104,99,32,14,8,1,5/11,3/8,1/2,57,17.8%,55,116.7,31,5.0%,28,15.4%,67,60.0%,79,6.7%,68,16.7%,,0.0%,81,2.7%
10/26/21,vs.,HOU,W,116,106,32,6,6,1,2/7,0/5,2/2,16,10.1%,21,75.0,26,4.0%,,0.0%,72,50.0%,93,11.4%,18,5.9%,97,4.8%,,0.0%
10/23/21,@,TOR,W,103,95,36,11,8,2,5/9,1/3,0/0,26,12.5%,61,122.2,39,6.9%,43,10.5%,67,60.0%,95,12.9%,21,6.5%,,0.0%,56,1.3%
10/21/21,@,ATL,L,87,113,29,5,8,2,2/12,1/6,0/0,64,19.3%,10,41.7,56,11.1%,54,7.4%,72,50.0%,92,10.5%,48,12.0%,,0.0%,82,2.9%
